4.701021204367279993e-01,2.416612366795539923e+00,4.148334562778472900e-01,2.095596864819526672e-02,1.000000000000000048e-04
4.705412347167730602e-01,2.416158150702715002e+00,4.152685403823852539e-01,2.086427249014377594e-02,1.000000000000000048e-04
4.717869125977158795e-01,2.407126005619764531e+00,4.150019884109497070e-01,2.093819528818130493e-02,1.000000000000000048e-04
4.723199851289391349e-01,2.406682081490755021e+00,4.165743887424468994e-01,2.091584913432598114e-02,1.000000000000000048e-04
4.726915209367871240e-01,2.403901153713464911e+00,4.165253341197967529e-01,2.089643664658069611e-02,1.000000000000000048e-04
4.735649854019284288e-01,2.402005846649408305e+00,4.178157150745391846e-01,2.091630734503269196e-02,1.000000000000000048e-04
4.743966517075896006e-01,2.397833214074373220e+00,4.171002209186553955e-01,2.085638605058193207e-02,1.000000000000000048e-04
4.733256102874874860e-01,2.403170788556337367e+00,4.174667298793792725e-01,2.100195735692977905e-02,1.000000000000000048e-04
4.743883182480931326e-01,2.399585790991783263e+00,4.182350039482116699e-01,2.088146656751632690e-02,1.000000000000000048e-04
4.739221203699707785e-01,2.402239995002746653e+00,4.191595315933227539e-01,2.085847780108451843e-02,1.000000000000000048e-04
4.755226151123642664e-01,2.394370097339153070e+00,4.193488359451293945e-01,2.087833359837532043e-02,1.000000000000000048e-04
4.756772248893976207e-01,2.392914704680442650e+00,4.203416705131530762e-01,2.080379799008369446e-02,1.000000000000000048e-04
4.768872509226202983e-01,2.385993286013603054e+00,4.212663173675537109e-01,2.085906080901622772e-02,1.000000000000000048e-04
4.769277189970016484e-01,2.387279590934515028e+00,4.210631549358367920e-01,2.085807733237743378e-02,1.000000000000000048e-04
4.776201671436429153e-01,2.383438372373580805e+00,4.203670620918273926e-01,2.087011374533176422e-02,1.000000000000000048e-04
4.768513396531343651e-01,2.387244032442569885e+00,4.215054810047149658e-01,2.081233076751232147e-02,1.000000000000000048e-04
4.773944120407104252e-01,2.382802759140729698e+00,4.213624596595764160e-01,2.087554149329662323e-02,1.000000000000000048e-04
4.789968343302607456e-01,2.378330847114324520e+00,4.225132763385772705e-01,2.079468406736850739e-02,1.000000000000000048e-04
4.784254802316427191e-01,2.380905356824397856e+00,4.215875566005706787e-01,2.085751481354236603e-02,1.000000000000000048e-04
4.798761572390794483e-01,2.374621983557939409e+00,4.227367341518402100e-01,2.076037973165512085e-02,1.000000000000000048e-04
4.796466002613306023e-01,2.374040297448634984e+00,4.236000776290893555e-01,2.076938189566135406e-02,1.000000000000000048e-04
4.798280842080712150e-01,2.373744972318410973e+00,4.242737293243408203e-01,2.084679901599884033e-02,1.000000000000000048e-04
4.800170684754848649e-01,2.373895468205213355e+00,4.244196414947509766e-01,2.081310562789440155e-02,1.000000000000000048e-04
4.809787874519825257e-01,2.369179547697305654e+00,4.230713546276092529e-01,2.078860253095626831e-02,1.000000000000000048e-04
4.806275896131992353e-01,2.373338597387075311e+00,4.247175455093383789e-01,2.069705910980701447e-02,1.000000000000000048e-04
4.832358970418572652e-01,2.358147075712680785e+00,4.250038266181945801e-01,2.078009769320487976e-02,1.000000000000000048e-04
4.821338653936982355e-01,2.364852842509746367e+00,4.248915016651153564e-01,2.072483487427234650e-02,1.000000000000000048e-04
4.820118606388568705e-01,2.363555500000715348e+00,4.261490702629089355e-01,2.072897367179393768e-02,1.000000000000000048e-04
4.828774075061083026e-01,2.361323358774185088e+00,4.260782599449157715e-01,2.072891034185886383e-02,1.000000000000000048e-04
4.836138917580247165e-01,2.358019889444112671e+00,4.262280762195587158e-01,2.070512995123863220e-02,1.000000000000000048e-04
4.836580585464835269e-01,2.356828503698110477e+00,4.269267022609710693e-01,2.064738236367702484e-02,1.000000000000000048e-04
4.837058710157871033e-01,2.356990793526172467e+00,4.282416403293609619e-01,2.065792866051197052e-02,1.000000000000000048e-04
4.840546990260481963e-01,2.356668106228112958e+00,4.273515343666076660e-01,2.066683769226074219e-02,1.000000000000000048e-04
4.845225895941257521e-01,2.353535615772008871e+00,4.283947646617889404e-01,2.068282663822174072e-02,1.000000000000000048e-04
4.850715738832950819e-01,2.352282282054424467e+00,4.277046620845794678e-01,2.069107443094253540e-02,1.000000000000000048e-04
4.859199586063623344e-01,2.348255827486514846e+00,4.280181825160980225e-01,2.070507965981960297e-02,1.000000000000000048e-04
4.863117561712860804e-01,2.344807535499334517e+00,4.286363720893859863e-01,2.066899277269840240e-02,1.000000000000000048e-04
4.866323029100895203e-01,2.343480335563421058e+00,4.268813729286193848e-01,2.080730162560939789e-02,1.000000000000000048e-04
4.872292299494147549e-01,2.341339623719453922e+00,4.289041459560394287e-01,2.065460942685604095e-02,1.000000000000000048e-04
4.866070682778954604e-01,2.343673073917627470e+00,4.304253458976745605e-01,2.071728184819221497e-02,1.000000000000000048e-04
4.868813392519950600e-01,2.344156185716390617e+00,4.303306341171264648e-01,2.071533165872097015e-02,1.000000000000000048e-04
4.867802458405494637e-01,2.344124470442533692e+00,4.315916299819946289e-01,2.062187902629375458e-02,1.000000000000000048e-04
4.869171988964080544e-01,2.343954100281000041e+00,4.316313862800598145e-01,2.064719051122665405e-02,1.000000000000000048e-04
4.884263655990362385e-01,2.335309774428606211e+00,4.311205744743347168e-01,2.061281166970729828e-02,1.000000000000000048e-04
4.881110005229711279e-01,2.339629993259906726e+00,4.321272969245910645e-01,2.060928754508495331e-02,1.000000000000000048e-04
4.894894647300243595e-01,2.331516939640045027e+00,4.305523633956909180e-01,2.063367888331413269e-02,1.000000000000000048e-04
4.886600897610187677e-01,2.336168401062488353e+00,4.310834407806396484e-01,2.063682489097118378e-02,1.000000000000000048e-04
4.889578757956624111e-01,2.335243351459503014e+00,4.332808554172515869e-01,2.064266428351402283e-02,1.000000000000000048e-04
4.897273551523685375e-01,2.330362518906593294e+00,4.331709146499633789e-01,2.055705338716506958e-02,1.000000000000000048e-04
4.893325380980968475e-01,2.332543583631515371e+00,4.333093166351318359e-01,2.057142741978168488e-02,1.000000000000000048e-04
4.898759753331541900e-01,2.330001591086387602e+00,4.292076230049133301e-01,2.067497745156288147e-02,1.000000000000000048e-04
4.965368088707327598e-01,2.296270952224731321e+00,4.410071969032287598e-01,2.036780864000320435e-02,5.000000000000000240e-05
4.988640746250748714e-01,2.283550550282001712e+00,4.417465329170227051e-01,2.033947408199310303e-02,5.000000000000000240e-05
5.000562361255288524e-01,2.277932247310876956e+00,4.417952001094818115e-01,2.030401304364204407e-02,5.000000000000000240e-05
4.999010017141699569e-01,2.276990867197513424e+00,4.425942897796630859e-01,2.028616890311241150e-02,5.000000000000000240e-05
5.007357675060629676e-01,2.272900482863187577e+00,4.431456029415130615e-01,2.031999081373214722e-02,5.000000000000000240e-05
5.006662876680493257e-01,2.275591849446296777e+00,4.433592855930328369e-01,2.030922845005989075e-02,5.000000000000000240e-05
5.018654810786247200e-01,2.268798249095678177e+00,4.442144036293029785e-01,2.030460909008979797e-02,5.000000000000000240e-05
5.013541786223649765e-01,2.271759631931781875e+00,4.441809952259063721e-01,2.027091197669506073e-02,5.000000000000000240e-05
5.017651165500283117e-01,2.270080702692270247e+00,4.444541931152343750e-01,2.026432938873767853e-02,5.000000000000000240e-05
5.025173292309045303e-01,2.267198284059762869e+00,4.457270801067352295e-01,2.027118764817714691e-02,5.000000000000000240e-05
5.022495168521999842e-01,2.268697657376527843e+00,4.447168111801147461e-01,2.019109576940536499e-02,5.000000000000000240e-05
5.033087880983948548e-01,2.261133219361305180e+00,4.456333220005035400e-01,2.024141326546669006e-02,5.000000000000000240e-05
5.029558968842029465e-01,2.265624072223901830e+00,4.460159242153167725e-01,2.029154822230339050e-02,5.000000000000000240e-05
5.032923296242952649e-01,2.263469469666480993e+00,4.445296227931976318e-01,2.034256421029567719e-02,5.000000000000000240e-05
5.041243866607546531e-01,2.258320867329835835e+00,4.458832442760467529e-01,2.024416998028755188e-02,5.000000000000000240e-05
5.041013137623667761e-01,2.259716050416231248e+00,4.457434713840484619e-01,2.024900354444980621e-02,5.000000000000000240e-05
5.074120168387890040e-01,2.240843971043825267e+00,4.504584074020385742e-01,2.015687897801399231e-02,2.500000000000000120e-05
5.086748298555612280e-01,2.234763071656227229e+00,4.504526555538177490e-01,2.010560967028141022e-02,2.500000000000000120e-05
5.092136058881878702e-01,2.232363843649625590e+00,4.513933956623077393e-01,2.008724212646484375e-02,2.500000000000000120e-05
5.100665484443307474e-01,2.227909201622009228e+00,4.514015316963195801e-01,2.012648992240428925e-02,2.500000000000000120e-05
5.081885273754597199e-01,2.239745340287685238e+00,4.513453543186187744e-01,2.009971439838409424e-02,2.500000000000000120e-05
5.097987617552280915e-01,2.230050472587346899e+00,4.517428576946258545e-01,2.008347027003765106e-02,2.500000000000000120e-05
5.101620432361960722e-01,2.228737993091344904e+00,4.520800709724426270e-01,2.005401626229286194e-02,2.500000000000000120e-05
5.107303769439458518e-01,2.226054742008447551e+00,4.522074460983276367e-01,2.009577304124832153e-02,2.500000000000000120e-05
5.102013141214847280e-01,2.228627832710742940e+00,4.518508613109588623e-01,2.012575604021549225e-02,2.500000000000000120e-05
5.106082410588860254e-01,2.225491524904966489e+00,4.523705244064331055e-01,2.010858617722988129e-02,2.500000000000000120e-05
5.111949083283543471e-01,2.222394290477037515e+00,4.535816907882690430e-01,2.004888094961643219e-02,2.500000000000000120e-05
5.106480334028601353e-01,2.227617007881403044e+00,4.524011313915252686e-01,2.012206055223941803e-02,2.500000000000000120e-05
5.109362366273999534e-01,2.225446648240089420e+00,4.526140093803405762e-01,2.007537893950939178e-02,2.500000000000000120e-05
5.116128240749240330e-01,2.222635235577821611e+00,4.529734551906585693e-01,2.007304504513740540e-02,2.500000000000000120e-05
5.124470179453491925e-01,2.217424451053142676e+00,4.553633034229278564e-01,1.997555419802665710e-02,1.250000000000000060e-05
5.131845174506306506e-01,2.213671976476907943e+00,4.551776051521301270e-01,2.006188407540321350e-02,1.250000000000000060e-05
5.140006892606615585e-01,2.209720174640417145e+00,4.551713168621063232e-01,1.999914646148681641e-02,1.250000000000000060e-05
5.140279287174344125e-01,2.210191987097263500e+00,4.565105438232421875e-01,1.999533921480178833e-02,1.250000000000000060e-05
5.141354549601674373e-01,2.208983177751302929e+00,4.564361274242401123e-01,2.000728994607925415e-02,1.250000000000000060e-05
5.133558714613318807e-01,2.213488352894783073e+00,4.560416042804718018e-01,1.997397467494010925e-02,1.250000000000000060e-05
5.154725635796785221e-01,2.203368101656436817e+00,4.564692676067352295e-01,1.995589956641197205e-02,1.250000000000000060e-05
5.152084759622812538e-01,2.204012742757797128e+00,4.570694863796234131e-01,1.993326097726821899e-02,6.250000000000000300e-06
5.156783457770943713e-01,2.202244678616523732e+00,4.568151235580444336e-01,1.996415108442306519e-02,6.250000000000000300e-06
5.150064187124371307e-01,2.205392867237329302e+00,4.576734602451324463e-01,1.997337117791175842e-02,6.250000000000000300e-06
5.164589184671640743e-01,2.198254261404275933e+00,4.578810930252075195e-01,1.994347572326660156e-02,6.250000000000000300e-06
5.167261579632759227e-01,2.196443680822849132e+00,4.576423764228820801e-01,1.996043883264064789e-02,6.250000000000000300e-06
5.163880853354930744e-01,2.197258608639240052e+00,4.576224088668823242e-01,1.994550041854381561e-02,6.250000000000000300e-06
5.164115489050745689e-01,2.196561699748039054e+00,4.582671821117401123e-01,1.995690166950225830e-02,6.250000000000000300e-06
5.163835536763071721e-01,2.197580231636762527e+00,4.578276872634887695e-01,1.994073204696178436e-02,6.250000000000000300e-06
5.158268091008066936e-01,2.201003517776727758e+00,4.577710032463073730e-01,1.995513588190078735e-02,6.250000000000000300e-06
5.160027202963829440e-01,2.198202021867036837e+00,4.579789042472839355e-01,1.998433656990528107e-02,6.250000000000000300e-06
5.168974338024854287e-01,2.195651990145444987e+00,4.583766162395477295e-01,1.995744556188583374e-02,3.125000000000000150e-06
5.165639701634645586e-01,2.196746272951364709e+00,4.580264389514923096e-01,1.991751603782176971e-02,3.125000000000000150e-06
5.171008718088269118e-01,2.195611970126628787e+00,4.586425125598907471e-01,1.995174400508403778e-02,3.125000000000000150e-06
5.171480331867933655e-01,2.192900895416736606e+00,4.585681259632110596e-01,1.995206065475940704e-02,3.125000000000000150e-06
